country,year,dem_ind,log_gdppc,log_pop,age_1,age_2,age_3,age_4,age_5,educ,age_median,code
Ghana,2000,0.833333313,7.149208069,9.758288383,0.43877089,0.275531203,0.1541581,0.0841901,0.047349799,3.749000072,17.79999924,70
Guinea,1965,0.370000005,7.921681881,8.050703049,0.442920893,0.255420893,0.163903102,0.0943878,0.0433673,,17.89999962,71
Guinea,1970,0,7.9440341,8.157084465,0.450401396,0.252580315,0.160550505,0.093176603,0.043291301,,17.5,71
Guinea,1975,0,7.73288393,8.268732071,0.449833214,0.258147299,0.156274095,0.091352299,0.0443931,,17.39999962,71
Guinea,1980,0,7.788236141,8.330622673,0.447768509,0.264590502,0.153016195,0.0902403,0.044384498,,17.5,71
Guinea,1985,0,7.862619877,8.403128624,0.452955008,0.266268402,0.149349302,0.087262601,0.044164699,,17.29999924,71
Guinea,1990,0.166666701,7.728806019,8.514590263,0.457325101,0.262990087,0.1511911,0.084599502,0.043894202,,17.10000038,71
Guinea,1995,0.166666701,7.797699928,8.65782547,0.457054198,0.261430413,0.154474199,0.082788996,0.044252101,,17.10000038,71
Guinea,2000,0.166666701,7.873855114,8.793459892,0.448845804,0.267449796,0.156672597,0.082229197,0.044802599,,17.39999962,71
"Gambia, The",1970,0.833333313,6.976129055,6.001414776,0.407317102,0.260975599,0.180487797,0.102439001,0.048780501,,19.89999962,72
"Gambia, The",1975,0.833333313,7.014450073,6.139883995,0.420042604,0.249467,0.183368906,0.1002132,0.0469083,,19.60000038,72
"Gambia, The",1980,0.833333313,7.120737076,6.306274891,0.423423409,0.245045096,0.183783799,0.100900903,0.0468468,0.503000021,19.29999924,72
"Gambia, The",1985,0.666666687,7.144153118,6.463028908,0.42725879,0.243491605,0.179173097,0.102603398,0.0474732,0.629999995,18.89999962,72
"Gambia, The",1990,0.833333313,7.234965801,6.622735977,0.432816505,0.244185999,0.169250697,0.104651198,0.049095601,0.791000009,18.60000038,72
"Gambia, The",1995,0,7.131224155,6.833032131,0.429487199,0.25,0.166666701,0.104700901,0.0491453,1.024000049,18.70000076,72
"Gambia, The",2000,0,6.970135212,7.016610146,0.4222821,0.253369302,0.168912798,0.103324302,0.052111398,1.427999973,19.10000038,72
Guinea-Bissau,1980,0.166666701,6.414782047,6.453625202,0.426810503,0.243451506,0.163328201,0.109399103,0.0570108,,19,73
Guinea-Bissau,1985,0.166666701,6.103621006,6.637258053,0.439546615,0.244332507,0.154911801,0.103274599,0.0579345,,18.20000076,73
Guinea-Bissau,1990,0.166666701,6.29460907,6.739336014,0.447811514,0.246913597,0.151515201,0.096520796,0.0572391,,17.60000038,73
Guinea-Bissau,1995,0.666666687,6.478569984,6.852241993,0.451327413,0.255653888,0.145526096,0.091445401,0.056047201,,17.29999924,73
Guinea-Bissau,2000,0.5,6.662518978,6.982862949,0.458368391,0.260723293,0.142977297,0.084945299,0.052985702,,17,73
Equatorial Guinea,1975,0.166666701,8.231673241,5.673323154,0.3898305,0.247457594,0.172881305,0.118644103,0.071186401,,20.60000038,74
Equatorial Guinea,1980,0,8.285317421,5.416100979,0.400881112,0.251101285,0.162995607,0.114537403,0.070484601,,20.20000076,74
Equatorial Guinea,1985,0,7.689084053,5.379897118,0.407239795,0.257918596,0.153846204,0.108597301,0.072398201,,19.79999924,74
Equatorial Guinea,1990,0,7.449493885,5.743002892,0.412140608,0.255591094,0.162939295,0.102236398,0.067092597,,19.5,74
Equatorial Guinea,1995,0,7.257563114,5.863630772,0.422096312,0.254957497,0.161473095,0.099150099,0.0623229,,19,74
Equatorial Guinea,2000,0,7.043110847,5.98896122,0.42892769,0.254364103,0.159601003,0.0947631,0.0623441,,18.60000038,74
Greece,1960,0.879999995,8.078986168,,0.264750212,0.279688686,0.194702506,0.153025404,0.107833304,,27.5,75
Greece,1965,0.829999983,8.334815979,9.027258873,0.265090615,0.250809997,0.201008007,0.162486494,0.120604798,4.643000126,29.10000038,75
Greece,1970,0.166666701,8.720379829,9.053686142,0.254590094,0.234007701,0.217752293,0.161267698,0.132382199,4.947999954,30.70000076,75
Greece,1975,0.833333313,9.040844917,9.081710815,0.248663396,0.204413593,0.218746394,0.165396407,0.162780106,5.184999943,33.40000153,75
Greece,1980,0.833333313,9.249929428,9.110187531,0.238726795,0.216401398,0.197944298,0.173076898,0.173850596,5.673999786,33.90000153,75
Greece,1985,0.833333313,9.380485535,9.173987389,0.228144795,0.214974597,0.194234207,0.188115701,0.1745307,6.556000233,34.20000076,75
Greece,1990,1,9.349674225,9.203718185,0.212905198,0.219951704,0.190557703,0.198409498,0.178176001,6.953000069,35.09999847,75
Greece,1995,1,9.390127182,9.226311684,0.192481801,0.222200304,0.203109607,0.182542801,0.199665397,7.660999775,36.09999847,75
Greece,2000,1,9.431263924,9.255122185,0.168436199,0.225251094,0.208608299,0.180679098,0.217025295,8.046999931,37.40000153,75
Grenada,1980,0.333333313,,4.521789074,,,,,,,,76
Grenada,1985,0.833333313,8.01201725,4.500919819,,,,,,,,76
Grenada,1990,0.833333313,8.217793465,4.499810219,,,,,,,,76
Grenada,1995,1,8.461378098,4.539031029,,,,,,,,76
Grenada,2000,1,8.496441841,4.548600197,,,,,,,,76
Guatemala,1960,0.699999988,7.638525009,,0.451763302,0.268726289,0.152725205,0.084232002,0.042553201,,17.39999962,77
Guatemala,1965,0.400000006,7.759642124,8.28475666,0.460509688,0.257885396,0.156699494,0.081251599,0.043653801,1.429999948,17,77
Guatemala,1970,0.833333313,7.845411777,8.426392555,0.46408239,0.252518594,0.159658298,0.079281703,0.044459,1.425999999,16.79999924,77
Guatemala,1975,0.5,8.003447533,8.564649582,0.458516091,0.259965688,0.155063897,0.082777001,0.0436773,1.49000001,16.89999962,77
Guatemala,1980,0.333333313,8.142745018,8.70250988,0.45653981,0.265414715,0.147249505,0.086588003,0.044208098,1.613999963,17,77
Guatemala,1985,0.5,8.308283806,8.827614784,0.459824085,0.265249312,0.140469193,0.089296199,0.045161299,2.335000038,16.89999962,77
Guatemala,1990,0.666666687,8.182333946,8.95389843,0.46323809,0.261920214,0.140199006,0.086703703,0.047938999,2.437999964,16.70000076,77
Guatemala,1995,0.5,8.188077927,9.076693535,0.459533602,0.26611799,0.141289398,0.082190201,0.050868802,2.595999956,16.89999962,77
Guatemala,2000,0.666666687,8.235296249,9.207937241,0.450526297,0.274185389,0.144060105,0.078696698,0.052531298,2.786000013,17.20000076,77
Guyana,1975,0.5,7.796377182,6.563856125,0.477401108,0.25,0.131355897,0.088983104,0.0522599,3.996999979,16,78
Guyana,1980,0.5,7.866193771,6.598508835,0.442019105,0.278308302,0.136425599,0.088676699,0.054570299,4.475999832,17.39999962,78
Guyana,1985,0.333333313,7.945520878,6.634634018,0.410222799,0.30537349,0.138925299,0.087811299,0.057667099,4.708000183,18.5,78
Guyana,1990,0.333333313,7.709774971,6.62539196,0.391246706,0.311671108,0.152519897,0.084880598,0.059681699,5.010000229,19.5,78
Guyana,1995,0.833333313,7.6445508,6.594412804,0.366621107,0.309165508,0.175102606,0.082079299,0.067031503,5.434000015,20.79999924,78
Guyana,2000,0.833333313,7.87817812,6.610695839,0.335135102,0.314864904,0.191891894,0.090540498,0.067567602,5.808000088,22.39999962,78
Honduras,1960,0.699999988,7.333014965,,0.455845803,0.269900501,0.151741296,0.084577098,0.037935302,,17.10000038,79
Honduras,1965,0.5,7.438536167,7.546445847,0.465153098,0.263463587,0.149419203,0.082893297,0.0390708,1.68599999,16.70000076,79
Honduras,1970,0,7.488313198,7.716461182,0.475935787,0.253119409,0.150178298,0.080659501,0.040107001,1.669999957,16.29999924,79
Honduras,1975,0.166666701,7.528790951,7.860185146,0.481681406,0.252603203,0.147319704,0.077901997,0.0404936,1.700000048,15.89999962,79
Honduras,1980,0.5,7.593008041,8.0113554,0.479933709,0.259369791,0.142620206,0.076616898,0.0414594,2.092000008,15.89999962,79
Honduras,1985,0.833333313,7.731841087,8.179480553,0.472121,0.270664096,0.137293398,0.077892996,0.042028598,2.334000111,16.29999924,79
Honduras,1990,0.833333313,7.725554943,8.338784218,0.462440193,0.276794314,0.1397129,0.077990398,0.043062199,3.561000109,16.70000076,79
Honduras,1995,0.666666687,7.707235813,8.490848541,0.451931,0.279170096,0.146466702,0.077444501,0.044987701,3.687000036,17.20000076,79
Honduras,2000,0.666666687,7.626646042,8.634976387,0.437821507,0.281710088,0.155934006,0.076281697,0.048252601,3.887000084,17.79999924,79
Croatia,2000,0.833333313,8.837204933,8.441391945,0.186657697,0.203054801,0.226415098,0.186433107,0.197439402,,37.40000153,80
Haiti,1960,0.349999994,,,0.381087989,0.2438052,0.172600403,0.1219026,0.080603801,,21.60000038,81
Haiti,1965,0.209999993,,8.243808746,0.394162506,0.244806707,0.165132806,0.117801704,0.078096204,0.69599998,20.79999924,81
Haiti,1970,0,,8.329174995,0.40628019,0.246135294,0.160144895,0.112560399,0.074879199,0.75,19.89999962,81
Haiti,1975,0.166666701,6.834893227,8.416267395,0.409513295,0.253761113,0.157522097,0.106858402,0.0723451,0.897000015,19.5,81
Haiti,1980,0.166666701,6.826536179,8.501063347,0.410975605,0.260975599,0.156300798,0.101829298,0.0699187,1.072999954,19.29999924,81
Haiti,1985,0,7.013275146,8.585412025,0.418118507,0.265175104,0.153126702,0.097010799,0.066568904,1.450000048,18.89999962,81
Haiti,1990,0.5,6.874998093,8.676075935,0.431250989,0.262273699,0.151851296,0.092807002,0.061817002,2.233999968,18.39999962,81
Haiti,1995,0.333333313,6.763781071,8.775395393,0.442290992,0.25889501,0.151576504,0.0893839,0.057853598,2.361000061,17.89999962,81
Haiti,2000,0.166666701,7.288907051,8.877382278,0.429067612,0.269703388,0.154555202,0.089233197,0.057440601,2.559000015,18.20000076,81
Hungary,1960,0.280000001,,,0.256386787,0.230636105,0.202442795,0.186870202,0.123664103,,30.79999924,82
Hungary,1965,0.119999997,,9.208739281,0.253205091,0.215144202,0.198717996,0.193209097,0.139723599,6.645999908,32.09999847,82
Hungary,1970,0.166666701,,9.225524902,0.232163996,0.219846293,0.216890007,0.174714193,0.156385496,6.991000175,33.40000153,82
Hungary,1975,0.166666701,8.588902473,9.243483543,0.208067298,0.238150507,0.204585001,0.177210301,0.171986803,7.899000168,34.09999847,82
Hungary,1980,0.166666701,8.845778465,9.262173653,0.203265905,0.238013893,0.198993593,0.176777795,0.182948798,7.914999962,34.20000076,82
Hungary,1985,0.333333313,9.011422157,9.278653145,0.219316304,0.217821807,0.200354904,0.190734193,0.171772793,8.812000275,34.40000153,82
Hungary,1990,0.833333313,9.122086525,9.266626358,0.2148799,0.200510502,0.221781105,0.181508794,0.181319699,8.19699955,35,82
Hungary,1995,1,9.169792175,9.246190071,0.202315494,0.202026099,0.225470304,0.180511296,0.189676806,8.708000183,36.40000153,82
Hungary,2000,1,9.064034462,9.232981682,0.181204095,0.225159094,0.213411599,0.186001003,0.194224194,8.517999649,37.40000153,82
Indonesia,1960,0.200000003,,,0.388566285,0.284212112,0.169493094,0.100501999,0.057226501,,20.20000076,83
Indonesia,1965,0.100000001,6.841697216,11.45100975,0.399874896,0.27527371,0.170051098,0.102439299,0.052361101,1.106999993,20,83
Indonesia,1970,0.333333313,6.797701836,11.55799961,0.413799912,0.259158492,0.1755898,0.100370601,0.051081199,1.356999993,19.70000076,83
Indonesia,1975,0.333333313,6.991540909,11.67451,0.421110511,0.251181304,0.178112805,0.097394101,0.052201301,2.285000086,19,83
Indonesia,1980,0.333333313,7.256682873,11.79500961,0.413626403,0.259474099,0.173632294,0.099297099,0.053970002,2.46600008,19.10000038,83
Indonesia,1985,0.333333313,7.547319889,11.90701008,0.404352188,0.271226704,0.165277898,0.104403503,0.054739598,3.085999966,19.60000038,83
Indonesia,1990,0.166666701,7.730898857,12.00172997,0.38350299,0.284348786,0.165469602,0.109855898,0.056822799,3.648000002,20.29999924,83
Indonesia,1995,0,7.955368996,12.09084034,0.36047861,0.28880021,0.177136898,0.111608297,0.061976001,3.296000004,21.60000038,83
Indonesia,2000,0.666666687,8.200976372,12.16915035,0.333987415,0.293286711,0.192820206,0.111231104,0.068674602,4.032000065,23.10000038,83
India,1960,0.939999998,6.652637005,,0.390170008,0.269480586,0.177364007,0.106872499,0.0561128,,20.60000038,84
India,1965,0.910000026,6.741889954,12.98274994,0.397705913,0.260759085,0.177238703,0.107539997,0.056756299,1.44599998,20.39999962,84
India,1970,0.833333313,6.831871986,13.09667969,0.404115111,0.252589107,0.177152202,0.108143702,0.057999901,1.493999958,20.10000038,84
India,1975,0.833333313,6.978369236,13.21323967,0.4043203,0.252725691,0.174540594,0.108541101,0.059872299,1.899000049,19.89999962,84
India,1980,0.833333313,6.997561932,13.32686996,0.398036987,0.260373414,0.169869199,0.109711401,0.062008899,2.358999968,20,84
India,1985,0.833333313,7.055081844,13.44056988,0.385494798,0.270049602,0.167739198,0.111964099,0.0647524,2.714999914,20.60000038,84
India,1990,0.833333313,7.221988201,13.54782009,0.375083089,0.275441587,0.171458706,0.111872897,0.066143699,3.134000063,21.20000076,84
India,1995,0.5,7.423546791,13.65242004,0.365335286,0.275139809,0.180238605,0.110978402,0.068307899,3.677000046,21.79999924,84
India,2000,0.833333313,7.5903368,13.74528027,0.357283086,0.269530207,0.189811796,0.1118844,0.071490496,4.164999962,22.60000038,84
Ireland,1960,0.949999988,8.471416473,,0.299897313,0.200958595,0.187607005,0.162957907,0.148579299,,29.89999962,85
Ireland,1965,0.970000029,8.544048309,7.948739052,0.310867995,0.191249102,0.173959106,0.165843293,0.158080503,6.454999924,29.79999924,85
Ireland,1970,1,8.699453354,7.964156151,0.311891496,0.2061892,0.1613352,0.165855303,0.1547288,6.448999882,28.29999924,85
Ireland,1975,1,8.890099525,7.989561081,0.311780602,0.216655403,0.154028401,0.160798907,0.156736597,6.517000198,27.60000038,85
Ireland,1980,1,9.045475006,8.063693047,0.312146008,0.234109506,0.151982397,0.146947801,0.154814303,6.697000027,26.39999962,85
Ireland,1985,1,9.206577301,8.13182354,0.30608651,0.244339898,0.165539503,0.135548398,0.148485705,7.605000019,26.39999962,85
Ireland,1990,1,9.295671463,8.171881676,0.296976507,0.248375297,0.181689695,0.128284797,0.144673601,7.868999958,26.89999962,85
Ireland,1995,1,9.558013916,8.162174225,0.273399711,0.239260301,0.199431002,0.136557594,0.151351303,8.503000259,29.10000038,85
Ireland,2000,1,9.756507874,8.18924427,0.242516607,0.244456798,0.206762701,0.153824806,0.152438998,8.786000252,30.89999962,85
Iran,1960,0.349999994,7.459379196,,0.418491393,0.237873197,0.162388697,0.108800396,0.072446302,,19.60000038,86
Iran,1965,0.449999988,7.889200211,9.978316307,0.438101798,0.236166805,0.156876296,0.103939198,0.064915903,0.634000003,18.39999962,86
Iran,1970,0.333333313,8.14153862,10.11297989,0.444297105,0.245912194,0.151058599,0.097947001,0.060784999,0.842999995,17.70000076,86
Iran,1975,0.166666701,8.561217308,10.25516987,0.445643902,0.259215593,0.144810796,0.092710897,0.057618901,1.004999995,17.60000038,86
Iran,1980,0.333333313,8.522072792,10.41049004,0.445040792,0.253627986,0.140411407,0.1060206,0.054899301,1.486999989,17.60000038,86
Iran,1985,0.333333313,8.301184654,10.57448959,0.446980506,0.264894307,0.133209601,0.100777797,0.0541379,1.934000015,17.5,86
Iran,1990,0.166666701,8.397391319,10.76002979,0.446472108,0.267020285,0.141220406,0.089901298,0.055385798,2.670000076,17.60000038,86
Iran,1995,0.166666701,8.264039993,10.90412045,0.446940988,0.261300504,0.155870304,0.078464203,0.057424001,3.361000061,17.70000076,86
Iran,2000,0.166666701,8.519804955,10.98451042,0.42524159,0.267148614,0.1653869,0.080152601,0.062070198,3.980999947,18.29999924,86
Iraq,1960,0.150000006,,,0.45966509,0.265516698,0.151192293,0.082360901,0.041265,,16.89999962,87
Iraq,1965,0.109999999,,8.831565857,0.461358696,0.26603359,0.150620893,0.081665397,0.040321399,0.214000002,16.79999924,87
Iraq,1970,0,,8.984191895,0.464142412,0.265045106,0.149949804,0.080616899,0.040245701,0.398999989,16.70000076,87
Iraq,1975,0,,9.143773079,0.466068208,0.264080405,0.149513707,0.080153897,0.040183801,0.75999999,16.60000038,87
Iraq,1980,0.166666701,,9.307467461,0.46606791,0.263835996,0.149156198,0.080293998,0.040646002,1.328999996,16.60000038,87
Iraq,1985,0,,9.47324276,0.46085009,0.266064912,0.150582403,0.080922604,0.041579898,1.832999945,16.89999962,87
Iraq,1990,0,,9.63671875,0.453238785,0.270000696,0.152326599,0.082037099,0.042396799,2.342000008,17.20000076,87
Iraq,1995,0,,9.802451134,0.44354099,0.2758362,0.154094607,0.083160304,0.0433679,3.198999882,17.5,87
Iraq,2000,0,,9.941698074,0.433726013,0.2785092,0.158335,0.085379101,0.044050701,4,18.10000038,87
Iceland,1960,1,8.966220856,,0.33544299,0.227848098,0.189873397,0.139240503,0.1075949,,25.79999924,88
Iceland,1965,1,9.01431179,5.170484066,0.346590906,0.215909094,0.1875,0.136363596,0.113636397,5.631000042,25.39999962,88
Iceland,1970,1,9.275015831,5.267858028,0.34375,0.223958299,0.182291701,0.135416701,0.114583299,5.886000156,24.29999924,88
Iceland,1975,1,9.298834801,5.318120003,0.330049187,0.251231492,0.162561595,0.133004904,0.123152703,6.222000122,24.60000038,88
Iceland,1980,1,9.564707756,5.384494781,0.299539208,0.271889389,0.161290303,0.138248801,0.129032299,6.647999763,25.39999962,88
Iceland,1985,1,9.808448792,5.429346085,0.276315808,0.276315808,0.175438598,0.140350893,0.131578997,7.110000134,26.89999962,88
Iceland,1990,1,9.857357979,5.484797001,0.264462799,0.26859501,0.194214895,0.132231399,0.140495896,7.550000191,28,88
Iceland,1995,1,9.954723358,5.540479183,0.248031497,0.251968503,0.220472395,0.133858293,0.145669296,7.960999966,30,88
Iceland,2000,1,9.927636147,5.590987206,0.242537305,0.231343299,0.227611899,0.145522401,0.152985096,8.347999573,31.5,88
Israel,1960,0.949999988,8.425160408,,0.344571412,0.232571393,0.202285707,0.149142906,0.071428597,,24.79999924,89
Israel,1965,0.970000029,8.620044708,7.656336784,0.360454112,0.218543097,0.182592198,0.1579943,0.080416299,6.987999916,24.29999924,89
Israel,1970,0.833333313,8.898729324,7.848934174,0.346588701,0.235477597,0.175438598,0.148927897,0.093567297,6.760000229,23.60000038,89
Israel,1975,0.833333313,9.086752892,7.997663021,0.331377298,0.261304796,0.159475297,0.141525701,0.106316902,7.65199995,23.39999962,89
Israel,1980,0.833333313,9.305582047,8.147577286,0.328469306,0.272483587,0.152173907,0.128945798,0.117927298,7.861999989,24,89
Israel,1985,0.833333313,9.343629837,8.263074875,0.332005292,0.257901698,0.168658704,0.1237716,0.117662698,9.114999771,24.79999924,89
Israel,1990,0.833333313,9.392495155,8.350666046,0.325371712,0.245673895,0.187180102,0.117475003,0.124299303,9.012999535,25.39999962,89
Israel,1995,1,9.519797325,8.446770668,0.31294319,0.248448595,0.2025709,0.112588704,0.123448603,9.029999733,25.79999924,89
Israel,2000,1,9.689900398,8.620652199,0.292204112,0.2499533,0.195550606,0.131426394,0.130865604,9.062000275,27,89
Italy,1960,0.970000029,8.58860302,,0.250447214,0.248761103,0.205210403,0.168938801,0.126642406,,30,90
Italy,1965,0.970000029,8.837732315,10.82376957,0.247679204,0.232280195,0.203035995,0.180963397,0.136041299,4.559999943,31.29999924,90
Italy,1970,1,9.049049377,10.86114979,0.242972001,0.226373494,0.216164902,0.1681346,0.146355003,4.765999794,32.09999847,90
Italy,1975,1,9.332001686,10.89344025,0.245717406,0.213462904,0.209170997,0.170376405,0.161272302,5.215000153,32.79999924,90
Italy,1980,1,9.435337067,10.92306995,0.242352098,0.215025201,0.197727293,0.170851395,0.174043998,5.281000137,33.40000153,90
Italy,1985,1,9.631416321,10.94083023,0.222734094,0.219775006,0.199893698,0.187684998,0.169912294,5.323999882,34,90
Italy,1990,1,9.704334259,10.94363976,0.195819303,0.234993696,0.197886705,0.187267005,0.184033394,5.756000042,35.20000076,90
Italy,1995,1,9.868263245,10.94585991,0.158656597,0.237376601,0.208621293,0.184167802,0.211177707,6.162000179,37.40000153,90
Italy,2000,1,9.918013573,10.95438004,0.149543598,0.221339896,0.215196893,0.190118805,0.2238006,6.599999905,38.5,90
Jamaica,1970,1,8.082704544,7.473069191,0.434090912,0.226704597,0.146590903,0.111931801,0.080681801,2.538000107,18.39999962,91
Jamaica,1975,1,8.260117531,7.533158779,0.469769895,0.209202796,0.130016103,0.106473997,0.084537201,2.961999893,16.70000076,91
Jamaica,1980,0.833333313,8.284570694,7.607380867,0.451837212,0.238331705,0.120655403,0.104270101,0.084905699,3.375,17,91
Jamaica,1985,0.833333313,8.146677971,7.66528511,0.40225029,0.277074486,0.132677004,0.095171101,0.092827,3.601999998,19.20000076,91
Jamaica,1990,0.833333313,8.100237846,7.745479107,0.366565108,0.305615991,0.141488895,0.092294298,0.0940357,4.125999928,20.60000038,91
Jamaica,1995,0.833333313,8.318844795,7.779047966,0.351625115,0.29041791,0.165892795,0.092021897,0.100042202,4.553999901,22.10000038,91
Jamaica,2000,0.833333313,8.244399071,7.816013813,0.338056713,0.285020202,0.184210494,0.095951401,0.0967611,4.922999859,23,91
Jordan,1960,0.319999993,7.177885056,,0.452488691,0.259426892,0.134238303,0.087481096,0.066365004,,17.29999924,92
Jordan,1965,0.310000002,7.734220982,6.738152981,0.443701208,0.273132712,0.1415831,0.080267601,0.061315499,1.396000028,17.60000038,92
Jordan,1970,0.166666701,7.91985178,7.028202057,0.448057801,0.274616092,0.147244796,0.075880803,0.0542005,1.697000027,17.39999962,92
Jordan,1975,0.166666701,7.708977222,7.318540096,0.458410412,0.265557587,0.152803496,0.0757856,0.047442999,2.292000055,17.10000038,92
Jordan,1980,0.166666701,7.765360832,7.501081944,0.471863687,0.253484786,0.154878706,0.076406799,0.043366,2.911000013,16.39999962,92
Jordan,1985,0.333333313,8.306857109,7.687539101,0.493710697,0.248876899,0.133872405,0.0772686,0.046271302,2.933000088,15.30000019,92
Jordan,1990,0.333333313,8.400855064,7.880047798,0.470436096,0.271988213,0.128972605,0.077235803,0.051367301,3.944000006,16.20000076,92
Jordan,1995,0.5,8.148807526,8.061487198,0.46818319,0.286197394,0.121426404,0.076852098,0.0473409,5.389999866,16.29999924,92
Jordan,2000,0.5,8.230901718,8.341649055,0.414215088,0.318192512,0.145681307,0.080489501,0.041421499,6.416999817,18.70000076,92
Japan,1960,0.99000001,8.058745384,,0.3357234,0.275844812,0.180359602,0.127317294,0.080754898,,23.60000038,93
Japan,1965,1,8.42168045,11.45205021,0.302095711,0.276579201,0.197542906,0.135149196,0.088632897,6.870999813,25.5,93
Japan,1970,0.833333313,8.830430984,11.50168991,0.25936231,0.286870092,0.219880506,0.137468293,0.096418902,7.221000195,27.29999924,93
Japan,1975,0.833333313,9.347801208,11.55545998,0.240312099,0.277482212,0.230324596,0.145383403,0.106497601,6.885000229,29,93
Japan,1980,1,9.485227585,11.62572002,0.243077695,0.249946207,0.231376201,0.158602595,0.116997197,7.360000134,30.39999962,93
Japan,1985,1,9.656223297,11.6680603,0.235533804,0.216630802,0.241535202,0.177703395,0.128596693,8.232000351,32.59999847,93
Japan,1990,1,9.783746719,11.70151043,0.215141103,0.206642002,0.239049301,0.191464499,0.147703096,8.506999969,35.20000076,93
Japan,1995,1,10.00876045,11.72430038,0.184000105,0.2175363,0.223429203,0.200982705,0.174051702,9.223999977,37.40000153,93
Japan,2000,1,10.05484962,11.73956966,0.159548298,0.217170194,0.198943198,0.219178602,0.205159694,9.442000389,39.70000076,93
Kazakhstan,2000,0.166666701,8.656833649,9.68446064,0.297535598,0.244382694,0.232664898,0.129197896,0.096218899,,27.10000038,94
Kenya,1970,0.333333313,6.741649151,9.184920311,0.48251611,0.2255328,0.148148105,0.0882475,0.055555601,1.192999959,15.89999962,95
Kenya,1975,0.333333313,6.710690975,9.349928856,0.488521397,0.238279507,0.138798505,0.0819773,0.052423298,1.447999954,15.60000038,95
Kenya,1980,0.333333313,7.03695488,9.528139114,0.495360106,0.253866613,0.124539703,0.077699199,0.048534401,1.542000055,15.19999981,95
Kenya,1985,0.166666701,7.121660233,9.719083786,0.501221895,0.259714097,0.119806901,0.0745968,0.0446603,2.45600009,15,95
Kenya,1990,0.166666701,7.047739983,9.897016525,0.504099607,0.259692311,0.125316307,0.069136597,0.041755199,2.381999969,14.80000019,95
Kenya,1995,0,7.197484016,10.05852032,0.495399594,0.266101301,0.135001093,0.062963702,0.040534198,2.98300004,15.19999981,95
Kenya,2000,0.166666701,7.133423805,10.19200993,0.465242803,0.284337312,0.1447974,0.064184003,0.041438501,3.503999949,16.5,95
Kyrgyz Republic,2000,0.166666701,7.839219093,8.431634903,0.365987301,0.25947839,0.197677001,0.092044704,0.084812596,,22.10000038,96
Cambodia,1960,0.389999986,,,0.422584713,0.270644099,0.167423606,0.093930602,0.045417,,18.70000076,97
Cambodia,1965,0.360000014,,8.600246429,0.424917191,0.269046813,0.166728005,0.093853503,0.045454498,,18.60000038,97
Cambodia,1970,0.166666701,,8.722743034,0.428362101,0.266525596,0.165744096,0.093454897,0.045913398,,18.5,97
Cambodia,1975,0,,8.844768524,0.432339013,0.264159113,0.164000601,0.093241103,0.046260301,,18.29999924,97
Cambodia,1980,0,,8.867568016,0.422713786,0.270959586,0.165562898,0.0942652,0.0464985,,18.70000076,97
Cambodia,1985,0,,8.826916695,0.402389199,0.296385914,0.163617104,0.088915803,0.048691999,,19.20000076,97
Cambodia,1990,0,,8.962391853,0.441364914,0.274205506,0.158782899,0.0806849,0.044961799,,17.79999924,97
Cambodia,1995,0.166666701,,9.120962143,0.452642411,0.26095441,0.160287306,0.0817855,0.044330399,,17.5,97
Cambodia,2000,0.166666701,7.076395988,9.277561188,0.478147298,0.226623699,0.164635196,0.086278901,0.044314802,,16.60000038,97
Kiribati,1985,1,,4.062166214,,,,,,,,98
Kiribati,1990,1,,4.174386978,,,,,,,,98
Kiribati,1995,1,,4.281376839,,,,,,,,98
Kiribati,2000,1,,4.382027149,,,,,,,,98
St. Kitts and Nevis,1990,1,8.75653553,3.755368948,,,,,,,,99
St. Kitts and Nevis,1995,1,8.970686913,3.738384008,,,,,,,,99
St. Kitts and Nevis,2000,1,9.286464691,3.713572025,,,,,,,,99
Korea,1960,,,,0.389228195,0.28339839,0.170360103,0.099250801,0.0577625,,,100
Korea,1965,,,10.50323009,0.3999286,0.282099098,0.164434299,0.098479398,0.055058502,,,100
Korea,1970,,,10.62662983,0.40611881,0.272654504,0.169323295,0.098915502,0.052987799,,,100
Korea,1975,,,10.74333,0.411031991,0.253756493,0.180138201,0.100345403,0.054728001,,,100
Korea,1980,,,10.84543037,0.378813595,0.272394091,0.188081205,0.102423102,0.058288001,,,100
Korea,1985,,,10.92088985,0.342209011,0.292606711,0.193058595,0.111388303,0.060737502,,,100
Korea,1990,,,10.99100018,0.299533188,0.307049304,0.196043104,0.1289877,0.068386696,,,100
Korea,1995,,,11.04811001,0.261670887,0.303643286,0.214589298,0.143298298,0.076798201,,,100
Korea,2000,,,11.10445023,0.245810598,0.279085189,0.232952401,0.152656704,0.089495197,,,100
"Korea, Rep.",1960,0.519999981,7.285283089,,0.39360559,0.281540185,0.172508702,0.096522801,0.0558226,,19.79999924,101
"Korea, Rep.",1965,0.529999971,7.310042858,10.12674999,0.419412911,0.267077297,0.164893597,0.095824704,0.052791599,3.230999947,19.20000076,101
"Korea, Rep.",1970,0.333333313,7.497014046,10.25870991,0.432386994,0.251489699,0.167928502,0.097266003,0.050928801,4.426000118,18.70000076,101
"Korea, Rep.",1975,0.333333313,7.906761169,10.3710804,0.420718014,0.249843404,0.174915403,0.100457303,0.054065902,4.757999897,19,101
